BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20000450	cat(p(MGI:Ctss)) increases bp(GOBP:angiogenesis)	 This abnormal angiogenesis occurred despite normal vascular endothelial growth factor and basic fibroblast growth factor levels, implying an essential role for extracellular matrix degradation by Cat S during microvessel formation.	SEN:10000288	12600886
BEL:20000452	cat(p(HGNC:BCL2)) decreases cat(p(HGNC:BAK1))	Figure 8. Inhibition of Bid-induced Bak and Bax oligomerization by Bcl-2.	SEN:10000290	12624108
BEL:20000454	cat(p(HGNC:DOCK1)) directlyIncreases gtp(p(HGNC:RAC1))	FA-CRKL induced cotranslocation of a Rac1 activator, Dock1, to focal adhesions. 	SEN:10000292	12665586
BEL:20000456	p(MGI:Abca1) decreases path(MESHD:Atherosclerosis)	Aortic atherosclerosis in hABCA1-tg mice after 15 weeks on the atherogenic diet was significantly reduced by 65%, which established that overexpression of ABCA1 had decreased diet-induced atherosclerosis (Figure 4).22	SEN:10000294	12679197
BEL:20000458	cat(p(MGI:Npy)) increases bp(GOBP:angiogenesis)	Deletion of neuropeptide Y (NPY) 2 receptor in mice results in blockage of NPY-induced angiogenesis and delayed wound healing.	SEN:10000296	12730369
BEL:20000460	cat(p(MGI:Npy2r)) increases bp(GOBP:angiogenesis)	Deletion of neuropeptide Y (NPY) 2 receptor in mice results in blockage of NPY-induced angiogenesis and delayed wound healing.	SEN:10000296	12730369
BEL:20000462	cat(p(MGI:Ptger4)) increases bp(GOBP:"cell migration")	PGE2-EP4 signaling thus facilitates initiation of skin immune responses by promoting the migration and maturation of Langerhans cells.	SEN:10000298	12740571
BEL:20000464	cat(p(HGNC:ADAM17)) increases p(HGNC:AREG)	Data show that in squamous cell carcinoma cells, stimulation with G protein-coupled receptor agonists specifically results in cleavage and release of amphiregulin (AR) by TACE.	SEN:10000300	12743035
BEL:20000466	complex(p(MGI:Yy1),p(MGI:Rb1)) decreases tscript(p(MGI:Yy1))	These observations suggest that the interaction of YY1 with hypophosphorylated Rb in resting B cells prevents interaction of YY1 with DNA. 	SEN:10000302	12759432
BEL:20000468	cat(p(HGNC:MMP9)) increases p(HGNC:VEGFA)	The matrix metalloproteinase (MMP)-9 was also found to be a component of the angiogenic switch. By releasing sequestered VEGF, this proteinase makes VEGF available for interaction with its receptors45.	SEN:10000304	12778130
BEL:20000470	cat(p(HGNC:MMP9)) increases p(HGNC:VEGFA)	MMP9 was shown to be capable of proteolyzing the adjacent extracellular matrix and releasing sequestered VEGF, thus increasing its bioavailability	SEN:10000306	12793895
BEL:20000472	complex(p(MGI:Vdr),p(MGI:Rxra)) directlyIncreases tscript(p(MGI:Vdr))	The repressive effect of Hr is observed on both synthetic and naturally-occurring VDR-responsive promoters, and also when VDR-mediated transactivation is augmented by overexpression of its heterodimeric partner, retinoid X	SEN:10000308	12847098
BEL:20000474	a(CHEBI:"bile salt") decreases complex(p(MGI:Crebbp),p(MGI:Hnf4a))	In what follows we show for the first time that bile acids suppress by blocking the association of Hnf4 with the coactivators PGC-1a and CBP.	SEN:10000310	12865425
BEL:20000476	a(CHEBI:"bile salt") decreases complex(p(MGI:Hnf4a),p(MGI:Ppargc1a))	In what follows we show for the first time that bile acids suppress by blocking the association of Hnf4 with the coactivators PGC-1a and CBP.	SEN:10000310	12865425
BEL:20000478	phos(p(MGI:Pten)) decreases path(MESHD:Hypertrophy)	Expression of a dominant-negative mutant form of PTEN in the heart induces cardiac hypertrophy [41].	SEN:10000312	12928036
BEL:20000480	p(MGI:Cry1) increases bp(GOBP:"cell cycle")	 Therefore, the cell cycle progression from S to M phase was impaired during liver regeneration in Cry-deficient mice	SEN:10000314	12934012
BEL:20000482	cat(p(HGNC:HIF1AN)) directlyDecreases complex(p(HGNC:HIF1A),p(HGNC:EP300))	O2-dependent hydroxylation of asparagine (N) residue 803 in HIF-1a by the enzyme FIH-1 (factor inhibiting HIF-1) blocks the binding of p300 and CBP to HIF-1a and therefore inhibits HIF-1-mediated gene transcription.	SEN:10000316	13130303
BEL:20000484	cat(p(HGNC:HIF1AN)) directlyDecreases complex(p(HGNC:HIF1A),p(HGNC:CREBBP))	O2-dependent hydroxylation of asparagine (N) residue 803 in HIF-1a by the enzyme FIH-1 (factor inhibiting HIF-1) blocks the binding of p300 and CBP to HIF-1a and therefore inhibits HIF-1-mediated gene transcription.	SEN:10000316	13130303
BEL:20000486	cat(p(HGNC:HIF1AN)) directlyDecreases tscript(p(HGNC:HIF1A))	O2-dependent hydroxylation of asparagine (N) residue 803 in HIF-1a by the enzyme FIH-1 (factor inhibiting HIF-1) blocks the binding of p300 and CBP to HIF-1a and therefore inhibits HIF-1-mediated gene transcription.	SEN:10000316	13130303
BEL:20000488	a(CHEBI:carboplatin) increases (p(MGI:Hif1a) decreases bp(GOBP:"apoptotic process"))	In xenograft assays, the Hif1a null fibroblasts also manifested increased rates of apoptosis in response to treatment with carboplatin and etoposide agents that induce DNA double-strand breaks.	SEN:10000318	13130303
BEL:20000490	cat(p(HGNC:CHFR)) increases deg(p(HGNC:PLK1))	The checkpoint protein CHFR implicated in degradation of Plk1 is involved in the regulation of Plk1 by PKB.	SEN:10000320	14638868
BEL:20000492	path(MESHD:Hyperoxia) decreases sec(p(MGI:Vegfa))	In the developing retina, hyperoxia-induced vessel regression has been correlated with inhibition of glial VEGF release (5).	SEN:10000322	14657001
BEL:20000494	cat(p(HGNC:TIMP2)) decreases cat(p(HGNC:MMP14))	TIMP-2 is a better inhibitor of MT1-MMP. 	SEN:10000324	14681236
BEL:20000496	cat(p(HGNC:CASP3)) increases cat(p(HGNC:CASP7))	In contrast, caspase-7 could be activated by addition of recombinant caspase-3 but only minimally by recombinant caspase-9. 	SEN:10000326	14686614
BEL:20000498	p(MGI:Adipoq) decreases (p(MGI:Lep) decreases path(MESHD:"Diabetes Mellitus"))	When administered to ob/ob mice, adiponectin prevents diabetes, and in APOE/ mice it attenuates atherosclerosis.74,75	SEN:10000328	14732733
BEL:20000500	p(MGI:Adipoq) decreases (p(MGI:Apoe) decreases path(MESHD:Atherosclerosis))	When administered to ob/ob mice, adiponectin prevents diabetes, and in APOE/ mice it attenuates atherosclerosis.74,75	SEN:10000328	14732733
BEL:20000502	p(MGI:Apoe) decreases path(MESHD:Atherosclerosis)	When administered to ob/ob mice, adiponectin prevents diabetes, and in APOE/ mice it attenuates atherosclerosis.74,75	SEN:10000328	14732733
BEL:20000504	p(MGI:Ccr2) increases path(MESHD:Atherosclerosis)	knockout of MCP1 or its receptor CCR-2 also attenuates atherosclerosis in murine models,40,41 and knockout of macrophage colony-stimulation factor (MCSF), which converts monocytes to macrophages, similarly attenuates atherosclerosis.42	SEN:10000330	14732733
BEL:20000506	p(MGI:Csf1) increases path(MESHD:Atherosclerosis)	knockout of MCP1 or its receptor CCR-2 also attenuates atherosclerosis in murine models,40,41 and knockout of macrophage colony-stimulation factor (MCSF), which converts monocytes to macrophages, similarly attenuates atherosclerosis.42	SEN:10000330	14732733
BEL:20000508	p(MGI:Ccl2) increases path(MESHD:Atherosclerosis)	knockout of MCP1 or its receptor CCR-2 also attenuates atherosclerosis in murine models,40,41 and knockout of macrophage colony-stimulation factor (MCSF), which converts monocytes to macrophages, similarly attenuates atherosclerosis.42	SEN:10000330	14732733
BEL:20000510	cat(p(HGNC:CASP7)) directlyDecreases cat(p(HGNC:DFFA))	A caspase activated DNase (CAD) was purified  [Enari et al. 1998]  and  [Liu et al. 1997]  and is normally kept in check by its inhibitor ICAD, DFF-45 which is eliminated when cleaved by caspase-3 and -7.	SEN:10000332	14744432
BEL:20000512	cat(p(HGNC:CASP3)) directlyDecreases cat(p(HGNC:DFFA))	A caspase activated DNase (CAD) was purified  [Enari et al. 1998]  and  [Liu et al. 1997]  and is normally kept in check by its inhibitor ICAD, DFF-45 which is eliminated when cleaved by caspase-3 and -7.	SEN:10000332	14744432
BEL:20000514	path(MESHD:Ischemia) increases sec(p(MGI:Csf3))	Ischemia/reperfusion resulted in remarkable elevation in serum levels of proinflammatory cytokines, interleukin-6 (IL-6), keratinocyte chemoattractant (KC) and granulocyte colony-stimulating factor (G-CSF)	SEN:10000334	14962485
BEL:20000516	path(MESHD:Ischemia) increases sec(p(MGI:Cxcl1))	Ischemia/reperfusion resulted in remarkable elevation in serum levels of proinflammatory cytokines, interleukin-6 (IL-6), keratinocyte chemoattractant (KC) and granulocyte colony-stimulating factor (G-CSF)	SEN:10000334	14962485
BEL:20000518	path(MESHD:Ischemia) increases sec(p(MGI:Il6))	Ischemia/reperfusion resulted in remarkable elevation in serum levels of proinflammatory cytokines, interleukin-6 (IL-6), keratinocyte chemoattractant (KC) and granulocyte colony-stimulating factor (G-CSF)	SEN:10000334	14962485
BEL:20000520	cat(p(MGI:Icmt)) increases bp(GOBP:"cell growth")	Inactivation of Icmt inhibited cell growth and K-Ras-induced oncogenic transformation, both in soft agar assays and in a nude mice model.	SEN:10000336	14966563
BEL:20000522	cat(p(MGI:Icmt)) increases (gtp(p(MGI:Kras)) increases path(MESHD:Neoplasms))	Inactivation of Icmt inhibited cell growth and K-Ras-induced oncogenic transformation, both in soft agar assays and in a nude mice model.	SEN:10000336	14966563
BEL:20000524	cat(p(MGI:Icmt)) increases (kin(p(MGI:Braf)) increases path(MESHD:Neoplasms))	The effect of inactivating Icmt was not limited to the inhibition of K-Ras-induced transformation: inactivation of Icmt blocked transformation by an oncogenic form of B-Raf	SEN:10000338	14966563
BEL:20000526	gtp(p(MGI:Kras)) increases path(MESHD:Neoplasms)	Inactivation of Icmt inhibited cell growth and K-Ras-induced oncogenic transformation, both in soft agar assays and in a nude mice model.	SEN:10000336	14966563
BEL:20000528	kin(p(MGI:Braf)) increases path(MESHD:Neoplasms)	The effect of inactivating Icmt was not limited to the inhibition of K-Ras-induced transformation: inactivation of Icmt blocked transformation by an oncogenic form of B-Raf	SEN:10000338	14966563
BEL:20000530	a(CHEBI:castanospermine) decreases complex(p(MGI:Asgr2),p(MGI:Pdia3))	Preincubation with a low concentration (15 microg/ml) of the glucosidase inhibitor castanospermine prevented the association of H2a to ERp57 but not to calnexin.	SEN:10000340	14978212
BEL:20000532	cat(p(MGI:Entpd1)) decreases path(MESHD:Ischemia)	In mutant mice null or deficient for cd39, ischemia reperfusion-related death occurred in 80% of animals.	SEN:10000342	14983235
BEL:20000534	cat(p(MGI:Hsd11b1)) increases bp(MESHD:"Insulin Resistance")	Transgenic mice over-expressing 11HSD1 in their white adipose tissue are obese, hypertensive, dyslipidaemic and insulin resistant.	SEN:10000344	15026174
BEL:20000536	cat(p(MGI:Hsd11b1)) increases path(MESHD:Obesity)	Transgenic mice over-expressing 11HSD1 in their white adipose tissue are obese, hypertensive, dyslipidaemic and insulin resistant.	SEN:10000344	15026174
BEL:20000538	cat(p(MGI:Hsd11b1)) increases path(MESHD:Hypertension)	Transgenic mice over-expressing 11HSD1 in their white adipose tissue are obese, hypertensive, dyslipidaemic and insulin resistant.	SEN:10000344	15026174
BEL:20000540	complex(p(MGI:Wwp2),p(MGI:Pou5f1)) directlyIncreases deg(p(MGI:Pou5f1))	We describe here a novel murine ubiquitin ligase, Wwp2, that specifically interacts with Oct-4 and promotes its ubiquitination both in vivo and in vitro.	SEN:10000346	15047715
BEL:20000542	cat(p(MGI:Lgals12)) increases bp(GOBP:"fat cell differentiation")	Here, we show that the galectin-12 gene is expressed in mouse preadipocytes and is up-regulated when preadipocytes undergo cell cycle arrest, concomitant with acquisition of the competence to undergo differentiation in response to adipogenic hormone stimulation. 	SEN:10000348	15131127
BEL:20000544	cat(p(MGI:Lgals12)) increases r(MGI:Cebpa)	Down-regulation of endogenous galectin-12 expression by RNA interference greatly reduced the expression of the adipogenic transcription factors CCAAT/enhancer-binding protein-beta and -alpha and peroxisome proliferator-activated receptor-gamma and severely suppressed adipocyte differentiation as a result of defective adipogenic signaling.	SEN:10000350	15131127
BEL:20000546	cat(p(MGI:Lgals12)) increases r(MGI:Cebpb)	Down-regulation of endogenous galectin-12 expression by RNA interference greatly reduced the expression of the adipogenic transcription factors CCAAT/enhancer-binding protein-beta and -alpha and peroxisome proliferator-activated receptor-gamma and severely suppressed adipocyte differentiation as a result of defective adipogenic signaling.	SEN:10000350	15131127
BEL:20000548	cat(p(MGI:Lgals12)) increases r(MGI:Pparg)	Down-regulation of endogenous galectin-12 expression by RNA interference greatly reduced the expression of the adipogenic transcription factors CCAAT/enhancer-binding protein-beta and -alpha and peroxisome proliferator-activated receptor-gamma and severely suppressed adipocyte differentiation as a result of defective adipogenic signaling.	SEN:10000350	15131127
BEL:20000550	cat(p(MGI:Lgals12)) increases bp(GOBP:"fat cell differentiation")	 Down-regulation of endogenous galectin-12 expression by RNA interference greatly reduced the expression of the adipogenic transcription factors CCAAT/enhancer-binding protein-beta and -alpha and peroxisome proliferator-activated receptor-gamma and severely suppressed adipocyte differentiation as a result of defective adipogenic signaling.	SEN:10000350	15131127
BEL:20000552	cat(p(MGI:Agtr1a)) increases path(MESHD:Hypertrophy)	These results suggest that mechanical stress can induce cardiac hypertrophy in vivo by activating the AT1 receptor without the involvement of AII.	SEN:10000354	15146194
BEL:20000554	cat(p(MGI:Vipr2)) increases bp(GOBP:"inflammatory response")	T cell VPAC(2)Rs mediate changes in cytokine generation, which potently increase the Th2/Th1 ratio and consequently shift the effector responses toward allergy and inflammation.	SEN:10000356	15187104
BEL:20000556	cat(p(HGNC:F2)) increases p(HGNC:FOS)	Thrombin stimulated an increase in c-Fos expression within 30 min, peak expression occurred at 1 h, and c-Fos was barely detectable 2 h after stimulation (Fig. 5C).	SEN:10000358	15201277
BEL:20000558	cat(p(HGNC:F2)) increases tscript(p(HGNC:JUN))	The patterns of c-Jun activation in thrombin- or TNFalpha-stimulated cells mimicked those observed for JNK, with peak activation by thrombin occurring at 1 h when TNFalpha activation of c-Jun was minimal. 	SEN:10000360	15201277
BEL:20000560	complex(p(MGI:Tsc1),p(MGI:Tsc2)) decreases bp(GOBP:"cell growth")	The tuberous sclerosis complex (TSC1-2) suppresses cell growth by negatively regulating a protein kinase, p70S6K (S6K1), which generally requires PI3K signals for its activation.	SEN:10000362	15249583
BEL:20000562	complex(p(MGI:Tsc1),p(MGI:Tsc2)) decreases kin(p(MGI:Rps6kb1))	The tuberous sclerosis complex (TSC1-2) suppresses cell growth by negatively regulating a protein kinase, p70S6K (S6K1), which generally requires PI3K signals for its activation.	SEN:10000362	15249583
BEL:20000564	cat(p(HGNC:CASP8)) directlyIncreases cat(p(HGNC:CASP3))	When initiator caspases, such as caspase-8 and caspase-9, are activated by oligomerization, they cleave the precursor forms of effector caspases, such as caspase-3, caspase-6 and caspase-7	SEN:10000364	15286739
BEL:20000566	cat(p(HGNC:CASP9)) directlyIncreases cat(p(HGNC:CASP3))	When initiator caspases, such as caspase-8 and caspase-9, are activated by oligomerization, they cleave the precursor forms of effector caspases, such as caspase-3, caspase-6 and caspase-7	SEN:10000364	15286739
BEL:20000568	cat(p(HGNC:CASP9)) directlyIncreases cat(p(HGNC:CASP6))	When initiator caspases, such as caspase-8 and caspase-9, are activated by oligomerization, they cleave the precursor forms of effector caspases, such as caspase-3, caspase-6 and caspase-7	SEN:10000364	15286739
BEL:20000570	cat(p(HGNC:CASP9)) directlyIncreases cat(p(HGNC:CASP7))	When initiator caspases, such as caspase-8 and caspase-9, are activated by oligomerization, they cleave the precursor forms of effector caspases, such as caspase-3, caspase-6 and caspase-7	SEN:10000364	15286739
BEL:20000572	a(CHEBI:acetylcysteine) decreases (path(MESHD:Hyperoxia) increases kin(p(MGI:Mapk3)))	NAC strongly suppressed hyperoxia-inducible ERK-1/2 phosphorylation without having an effect on the basal activity (lanes 5 and 6).	SEN:10000366	15292179
BEL:20000574	a(CHEBI:"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile") decreases (path(MESHD:Hyperoxia) increases kin(p(MGI:Mapk1)))	In analogous experiments, the MEK/ERK inhibitor U0126 (lanes 15 and 16), like DPI, suppressed both basal and hyperoxia-inducible ERK-1/2 phosphorylation.	SEN:10000368	15292179
BEL:20000576	a(CHEBI:"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile") decreases (path(MESHD:Hyperoxia) increases kin(p(MGI:Mapk3)))	In analogous experiments, the MEK/ERK inhibitor U0126 (lanes 15 and 16), like DPI, suppressed both basal and hyperoxia-inducible ERK-1/2 phosphorylation.	SEN:10000368	15292179
BEL:20000578	a(CHEBI:"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile") decreases (path(MESHD:Hyperoxia) increases p(MGI:Nfe2l2,pmod(P,S)))	hyperoxia failed to raise the phosphorylation level of Nrf2 above the basal level in the presence of UO126.	SEN:10000370	15292179
BEL:20000580	a(CHEBI:"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile") decreases (path(MESHD:Hyperoxia) increases tloc(p(MGI:Nfe2l2),GOCCID:0005737,GOCCID:0005634))	However, UO126 markedly diminished hyperoxia-induced nuclear accumulation of Nrf2.	SEN:10000372	15292179
BEL:20000582	a(CHEBI:"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile") decreases (path(MESHD:Hyperoxia) increases tloc(p(MGI:Nfe2l2),GOCCID:0005737,GOCCID:0005634))	Treatment of C10 cells with UO126 prior to the exposure reduced the nuclear accumulation of Nrf2, as compared with the Me2SO-treated hyperoxia-exposed controls (Fig. 8B).	SEN:10000374	15292179
BEL:20000584	a(CHEBI:"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile") decreases (path(MESHD:Hyperoxia) increases tscript(p(MGI:Nfe2l2)))	Similarly, the formation of Nrf2- and AP-1-based protein complexes at ARE was enhanced in response to hyperoxia (Fig. 6B). However, treatment of cells with U0126 inhibited the formation of DNA-protein complexes I and II.	SEN:10000376	15292179
BEL:20000586	path(MESHD:Hyperoxia) increases kin(p(MGI:Mapk1))	hyperoxia stimulated ERK-1 and ERK-2 phosphorylation	SEN:10000378	15292179
BEL:20000588	path(MESHD:Hyperoxia) increases kin(p(MGI:Mapk3))	Collectively, these results indicate that ERK-1 regulates hyperoxia-stimulated Nrf2 phosphorylation and the subsequent ARE-driven transcriptional response.	SEN:10000380	15292179
BEL:20000590	path(MESHD:Hyperoxia) increases kin(p(MGI:Mapk3))	hyperoxia stimulated ERK-1 and ERK-2 phosphorylation	SEN:10000378	15292179
BEL:20000592	path(MESHD:Hyperoxia) increases p(MGI:Nfe2l2,pmod(P))	As was seen for wild-type MEFs, hyperoxia enhanced the phosphorylation of endogenous Nrf2 (lane 6) when compared with room air-exposed controls (lane 5).	SEN:10000382	15292179
BEL:20000594	path(MESHD:Hyperoxia) increases p(MGI:Nfe2l2,pmod(P))	In ERK-1+/+ MEFs, hyperoxia stimulated phosphorylation of Nrf2 (lane 4), when compared with room air-exposed controls (lane 3).	SEN:10000384	15292179
BEL:20000596	path(MESHD:Hyperoxia) increases tloc(p(MGI:Nfe2l2),GOCCID:0005737,GOCCID:0005634)	However, a high proportion of Nrf2 accumulated in the nucleus of both cell types following the exposure of cells to hyperoxia (Fig. 1A, right panels).	SEN:10000386	15292179
BEL:20000598	path(MESHD:Hyperoxia) increases tloc(p(MGI:Nfe2l2),GOCCID:0005737,GOCCID:0005634)	hyperoxia caused the translocation of Nrf2 from the cytoplasm to the nucleus within 30-60 min of exposure	SEN:10000388	15292179
