BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20055170	p(MGI:Il4) increases r(MGI:Clca3)	As expected (Figure 4), IL-9 induced the expression of mCLCA3, confirming the observation in IL-9 transgenic mice. In addition, IL-4 and IL-13 were also able to induce the expression of mCLCA3 in the lung, whereas no expression was observed in the lungs of mice treated with IFN-gamma (Figure 4).	SEN:10027986	11694454
BEL:20055186	p(MGI:Il4) increases r(MGI:Ifng)	IL-4C inhalation failed to induce Ca2T6 or SPRR1a gene expression at any time point studied, it initially induced SPRR2a and SPRR2b gene expression...In addition, an observation that IL-4, but not IL-13, induced IFN- gene expression (Fig. 4)	SEN:10028290	15814686
BEL:20055188	p(MGI:Il4) decreases r(MGI:Ifng)	from full text - T-cell receptor alpha chain-deficient mice (TCR -/-) treated with anti-IL-4 monoclonal antibody showed a decrease in Th2-type mRNA cytokine production and an increase in expression of IFN-gamma, suggesting that IL-4 plays a major role in inducing Th2-type CD4+ cells in the gut to shift towards a Th1 response[51].	SEN:10028300	18666314
BEL:20055190	p(MGI:Il4) increases r(MGI:Maf)	c-Maf-null macrophages exhibit strongly impaired IL-10 protein production and mRNA expression upon LPS stimulation.	SEN:10009264	15749884
BEL:20055194	p(MGI:Il4) increases r(MGI:Ncoa3)	Among the p160/steroid receptor co-activators, only p/CIP (nuclear co-activator 3) has been shown to be up-regulated by interleukin (IL)-4 in B cells through a STAT-6-dependent mechanism using Gene-Chip analysis.	SEN:10028302	15145939
BEL:20055196	p(MGI:Il4) decreases r(MGI:Nos2)	Further, IL-4 inhibits the synthesis of nitric oxide from a murine macrophage cell line stimulated with interferong by the inhibition of inducible nitric oxide synthase mRNA formation	SEN:10000100	10783130
BEL:20055198	p(MGI:Il4) increases r(MGI:Ormdl3)	These studies demonstrated that in vivo administration of either IL-4 or IL-13 intranasally could induce significant expression of ORMDL3 mRNA in WT bronchial epithelium as assessed by qPCR (Fig. S3A)	SEN:10028000	23011799
BEL:20055200	p(MGI:Il4) increases r(MGI:Retnlb)	FIZZ2 gene expression was significantly upregulated by IL-4 at 4-h and 8-h time points and by IL-13 at the 4-h time point (p < 0.05).	SEN:10028004	21602491
BEL:20055202	p(MGI:Il4) increases r(MGI:Scgb3a1)	In this study we demonstrate that IL-4 and IL-13 enhance Ugrp2 gene expression in the mouse transformed Clara cell line, mtCC, in a time- and dose-dependent manner.	SEN:10028006	16237061
BEL:20055204	p(MGI:Il4) increases r(MGI:Sprr2b)	IL-4C inhalation failed to induce Ca2T6 or SPRR1a gene expression at any time point studied, it initially induced SPRR2a and SPRR2b gene expression...In addition, an observation that IL-4, but not IL-13, induced IFN- gene expression (Fig. 4)	SEN:10028290	15814686
BEL:20055206	p(MGI:Il4) decreases r(MGI:Tbx21)	In addition to their positive effects on TH2 and TH1 development, IL-4 (Fig. 1) and IL-12 (7, 30), acting via STAT proteins, potently suppress induction of T-bet and Gata-3, thereby limiting differentiation of TH1 and TH2 subsets, respectively.	SEN:10028258	11397944
BEL:20055212	p(MGI:Il4) increases r(MGI:Zfp36)	Furthermore, IL-4 induced the expression of tristetraprolin (TTP), an RNA-binding protein that promotes decay of ARE-containing mRNA, in mast cells by a Stat6-dependent mechanism, and the depletion of TTP expression by RNA interference prevented IL-4-induced down-regulation of TNF-alpha production in mast cells.	SEN:10028306	14638848
BEL:20055222	p(MGI:Il4) increases tscript(p(MGI:Stat6))	These results suggest that IL-4 inhibition of IFN-gamma-induced CD40 gene expression is mediated by direct STAT-6 binding to the CD40 promoter.	SEN:10002556	11086058
BEL:20055224	p(MGI:Il4) increases tscript(p(MGI:Stat6))	Induction of T-bet was, however, suppressed by IL-4 (Fig. 1D) acting via STAT6 (17). Thus, T-bet expression and TH1 differentiation are coordinately induced without requiring IL-12/STAT4 and are coordinately suppressed by IL-4/STAT6.	SEN:10028280	11397944
BEL:20055230	p(MGI:Il4) increases tscript(p(MGI:Stat6))	This unconventional interaction of SOCS5 protein with the IL-4R resulted in the inhibition of IL-4-mediated signal transducer and activator of transcription-6 activation.	SEN:10020328	12242343
BEL:20055232	p(MGI:Il4) increases tscript(p(MGI:Stat6))	Fig. 4. IL-4 induces STAT6 binding to a site in the 5' upstream regulatory region of the AID gene.	SEN:10028310	14978013
BEL:20055234	p(MGI:Il4) increases tscript(p(MGI:Stat6))	IL-4 and IL-13 induced phosphorylation of STAT6 in mtCC cells, which binds to the proximal STAT-binding element (SBE) in the Ugrp2 gene promoter, leading to transcriptional activation of this gene.	SEN:10009270	16237061
BEL:20055236	p(MGI:Il4) increases tscript(p(MGI:Stat6))	To verify the absence of the STAT6-signaling cascade in STAT6-/- MLF, we assessed mOSM and mIL-4 induced responses with respect to STAT3 and STAT6 activation. Fig. 6 confirms the absence of STAT6 protein and STAT6 induction in STAT6-/- MLF but equivalent activation of STAT3 in both wt and STAT6-/- MLF.	SEN:10028276	16547273
BEL:20055238	p(MGI:Il5) increases a(CHEBI:hydroxyproline)	Treatment with anti-IL-5 antibodies significantly suppressed the bleomycin-induced increase in lung hydroxyproline content (Fig. 5).	SEN:10028312	9823772
BEL:20055242	p(MGI:Il5) increases bp(GOBP:"inflammatory response")	Furthermore, anti-IL-5 antibody caused significant reduction in lung eosinophilia, cytokine expression, and fibrosis. These findings taken together suggest an important role for IL-5 in pulmonary fibrosis via its ability to regulate eosinophilic inflammation, and thus eosinophil-dependent fibrogenic cytokine production	SEN:10009272	9823772
BEL:20055246	p(MGI:Il5) increases cat(p(MGI:Sox4))	syntenin associates with the cytoplasmic tail of the IL5Ralpha subunit syntenin was found to directly associate with the transcription factor Sox4 association of syntenin with IL5Ralpha was required for IL5-mediated activation of Sox4	SEN:10020450	11498591
BEL:20055248	p(MGI:Il5) increases kin(p(MGI:Syk))	Moreover, no difference in IL-5-induced survival of mature eosinophils between Syk(-/-) and wild-type eosinophils could be demonstrated, suggesting that the antiapoptotic effect of IL-5 does not require Syk despite the activation of this tyrosine kinase upon IL-5 receptor ligation.	SEN:10009274	11001904
BEL:20055250	p(MGI:Il5) decreases path(MESHD:Atherosclerosis)	IL5, a typical Th2 cytokine, was recently demonstrated to attentuate atherosclerosis, in part by stimulating the expansion of atheroprotective natural immunoglobin specific for OxLDL (44)	SEN:10028316	16293001
BEL:20055252	p(MGI:Il5) increases path(MESHD:Fibrosis)	Furthermore, anti-IL-5 antibody caused significant reduction in lung eosinophilia, cytokine expression, and fibrosis. These findings taken together suggest an important role for IL-5 in pulmonary fibrosis via its ability to regulate eosinophilic inflammation, and thus eosinophil-dependent fibrogenic cytokine production	SEN:10009272	9823772
BEL:20055254	p(MGI:Il5) increases p(MGI:Acta2)	Purified lung eosinophils from blm-treated IL-5(TG) mice stimulated alpha-smooth muscle actin and collagen expression in mouse lung fibroblasts	SEN:10009276	14607953
BEL:20055260	p(MGI:Il5) increases p(MGI:Ccl2)	Immunostaining with anti-TGF-b and anti-MCP-1 antibodies revealed similar results. As previously reported [8, 9, 16], there was a substantial increase in the number of cells expressing these cytokines in bleomycin-injured lungs, which was also inhibited by treatment with anti-IL-5 antibody as confirmed by morphometric counting of cytokine-positive cells (Fig. 7, B and C, respectively).	SEN:10028320	9823772
BEL:20055262	p(MGI:Il5) increases p(MGI:Fn1)	Indeed at each time point examined, levels of lung hydroxyproline, soluble collagen, fibronectin, and TGF-? were higher in blm-treated IL-5TG relative to IL-5WT mice (Fig. 2?, A–D).	SEN:10028314	14607953
BEL:20055264	p(MGI:Il5) increases p(MGI:Il13)	TNF-alpha, IL-1beta, and IFN-gamma expression were slightly decreased in cultures from blm-treated IL-5-/- mice relative to cultures from blm-treated IL-5+/+ mice (Table IV?), whereas TGF-beta levels were significantly increased. Anti-CD3-induced expression of IL-4 and IL-13 were dramatically diminished in IL-5?/? T cells in comparison to IL-5+/+ T cells.	SEN:10028322	14607953
BEL:20055266	p(MGI:Il5) increases p(MGI:Il4)	TNF-alpha, IL-1beta, and IFN-gamma expression were slightly decreased in cultures from blm-treated IL-5-/- mice relative to cultures from blm-treated IL-5+/+ mice (Table IV?), whereas TGF-beta levels were significantly increased. Anti-CD3-induced expression of IL-4 and IL-13 were dramatically diminished in IL-5?/? T cells in comparison to IL-5+/+ T cells.	SEN:10028322	14607953
BEL:20055268	p(MGI:Il5) increases p(MGI:Tgfb1)	Indeed at each time point examined, levels of lung hydroxyproline, soluble collagen, fibronectin, and TGF-? were higher in blm-treated IL-5TG relative to IL-5WT mice (Fig. 2?, A–D).	SEN:10028314	14607953
BEL:20055270	p(MGI:Il5) increases p(MGI:Tgfb1)	Immunostaining with anti-TGF-b and anti-MCP-1 antibodies revealed similar results. As previously reported [8, 9, 16], there was a substantial increase in the number of cells expressing these cytokines in bleomycin-injured lungs, which was also inhibited by treatment with anti-IL-5 antibody as confirmed by morphometric counting of cytokine-positive cells (Fig. 7, B and C, respectively).	SEN:10028320	9823772
BEL:20055288	p(MGI:Il6) increases bp(GOBP:"inflammatory response")	Several pro-inflammatory mediators up-regulate SAA transcription, including Il1, Il6, TNFalpha, and Lif.	SEN:10028334	11798191
BEL:20055290	p(MGI:Il6) increases bp(GOBP:"inflammatory response")	Il6 can elicit proinflammatory or anti-inflammatory effects, depending on the in vivo environmental circumstances	SEN:10028336	12687404
BEL:20055292	p(MGI:Il6) increases bp(GOBP:"inflammatory response")	More importantly, persistent activation of IL-6 downstream Stat3 in AT II epithelial cellsdirec tly induced lung inflammation and bronchioalveolar adenocarcinoma (22).	SEN:10028338	19706765
BEL:20055296	p(MGI:Il6) increases bp(GOBP:"MAPK cascade")	The hsp90beta gene promoter contains binding sites for the transcription factors nuclear factor IL-6 (\"NF-IL6\") and signal transducer and activator of transcription 3 (STAT-3), which are activated respectively by the mitogen-activated-protein-kinase and Jak-kinase pathways following IL-6 treatment.	SEN:10018046	9461509
BEL:20055302	p(MGI:Il6) increases bp(GOBP:"osteoclast differentiation")	Il6, leukemia inhibitory factor [LIF}, and oncostatin M [OSM] are Il6-type cytokines that stimulate osteoclast formation and function	SEN:10028344	12218157
BEL:20055304	p(MGI:Il6) decreases bp(GOBP:"response to oxidative stress")	GFAP-IL-6 mice showed faster tissue repair and decreased oxidative stress and apoptosis compared with control litter-mate mice.	SEN:10028346	12673834
BEL:20055306	p(MGI:Il6) decreases bp(GOBP:"apoptotic process")	GFAP-IL-6 mice showed faster tissue repair and decreased oxidative stress and apoptosis compared with control litter-mate mice.	SEN:10028346	12673834
BEL:20055308	p(MGI:Il6) increases bp(GOBP:"apoptotic process")	The same group demonstrated just recently that mast cells actively participate in the formation of aortic aneurysms by release of IL-6 and IFN?, which induced apoptosis of smooth muscle cells and protease expression [111].	SEN:10027652	19238385
BEL:20055310	p(MGI:Il6) increases path(MESHD:"Insulin Resistance")	Insulin resistance was improved by systemic neutralization of IL-6 or salicylate inhibition of IKK-beta.	SEN:10006180	15685173
BEL:20055312	p(MGI:Il6) increases path(MESHD:"Insulin Resistance")	and in mice, IL-6 treatment causes insulin resistance in skeletal muscle and in liver most likely due to defects in IRS-1 (and IRS-2, respectively)-associated PI 3-kinase activity (56).	SEN:10028348	15793228
BEL:20055314	p(MGI:Il6) increases kin(p(MGI:Hck))	Il6 induces the activation of the Src family kinase Hck, which is associated with the Il6 receptor beta-chain, gp130	SEN:10028350	11689697
BEL:20055316	p(MGI:Il6) increases kin(p(MGI:Mapk1))	Fig.3 A shows that an increase in phosphorylation of ERK2 at Tyr204 was detected after 5 min of exposure to 10 ng/ml IL-6; this effect peaked at 30 min and was followed by a decline to basal levels by 2 h.	SEN:10028352	12595539
BEL:20055320	p(MGI:Il6) increases path(MESHD:Adenocarcinoma)	More importantly, persistent activation of IL-6 downstream Stat3 in AT II epithelial cellsdirec tly induced lung inflammation and bronchioalveolar adenocarcinoma (22).	SEN:10028338	19706765
BEL:20055330	p(MGI:Il6) increases p(MGI:A2m)	alpha 2-macroglobulin, alpha 1-antichymotrypsin ( = contrapsin), cysteine protease inhibitor ( = thiostatin), alpha 1-antitrypsin, ceruloplasmin and fibrinogens are predominantly regulated by the keratinocyte-derived HSF-III/-II or IL-6	SEN:10028356	2483767
BEL:20055332	p(MGI:Il6) increases p(MGI:Anxa1)	recombinant IL-6 to IL-6 KO animals before LPS or TNF-alpha challenge, replenished ANXA1 liver synthesis to that of WT animals.	SEN:10009278	11583971
BEL:20055334	p(MGI:Il6) increases p(MGI:Batf)	Immunoblots using antibodies to BATF detected an increase in BATF protein in response to LIF/IL-6 stimulation.	SEN:10028358	12444555
BEL:20055338	p(MGI:Il6) increases p(MGI:Ccl3)	Treatment of bleomycin-challenged mice with soluble TNF receptor (sTNFr) or anti-IL-6 antibodies significantly decreased MIP-1alpha protein expression in the lungs.	SEN:10002564	9766634
BEL:20055340	p(MGI:Il6) increases p(MGI:Cp)	alpha 2-macroglobulin, alpha 1-antichymotrypsin ( = contrapsin), cysteine protease inhibitor ( = thiostatin), alpha 1-antitrypsin, ceruloplasmin and fibrinogens are predominantly regulated by the keratinocyte-derived HSF-III/-II or IL-6	SEN:10028356	2483767
BEL:20055342	p(MGI:Il6) increases p(MGI:Fga)	alpha 2-macroglobulin, alpha 1-antichymotrypsin ( = contrapsin), cysteine protease inhibitor ( = thiostatin), alpha 1-antitrypsin, ceruloplasmin and fibrinogens are predominantly regulated by the keratinocyte-derived HSF-III/-II or IL-6	SEN:10028356	2483767
BEL:20055346	p(MGI:Il6) increases p(MGI:Il6st,pmod(P))	tryosine phosphorylation of gp130 was observed in fibroblasts after stimulation with all the cytokines	SEN:10027898	11820727
BEL:20055348	p(MGI:Il6) increases p(MGI:Kng1)	alpha 2-macroglobulin, alpha 1-antichymotrypsin ( = contrapsin), cysteine protease inhibitor ( = thiostatin), alpha 1-antitrypsin, ceruloplasmin and fibrinogens are predominantly regulated by the keratinocyte-derived HSF-III/-II or IL-6	SEN:10028356	2483767
BEL:20055350	p(MGI:Il6) increases p(MGI:Mapk1,pmod(P,Y,204))	Fig.3 A shows that an increase in phosphorylation of ERK2 at Tyr204 was detected after 5 min of exposure to 10 ng/ml IL-6; this effect peaked at 30 min and was followed by a decline to basal levels by 2 h.	SEN:10028352	12595539
BEL:20055352	p(MGI:Il6) increases p(MGI:Mapk3,pmod(P,Y,205))	IL-6 increased phosphorylation of STAT3 (at Tyr(705)) and ERK1/2 (at Tyr(204)) within 5 min that peaked at 15-30 min and returned to basal levels at 2 h	SEN:10028364	12595539
BEL:20055356	p(MGI:Il6) increases p(MGI:Nos2)	iNOS protein was undetectable at 1 h but was increased after 2, 4, and 24 h of incubation with IL-6. The iNOS expression induced by a 2-h incubation with 10 ng/ml IL-1beta, a well known inducer of iNOS in cardiac myocytes (38), was used as a positive control in these experiments.	SEN:10028136	12595539
BEL:20055360	p(MGI:Il6) increases p(MGI:Stat3,pmod(P,Y,705))	Fig. 1 Ashows that phosphorylation of STAT3 at Tyr705 was detected after 5 min of exposure to 10 ng/ml IL-6, reached a maximum at 15 min, and then declined within 1 h. These results demonstrate that IL-6 activates a STAT3 signaling in adult rat ventricular myocytes.	SEN:10028368	12595539
BEL:20055368	p(MGI:Il6ra) increases kin(p(MGI:Btk))	nonreceptor tyrosine kinases, such as Btk, Tec, Fes, and Hck are activated through the Il6R receptor	SEN:10028372	12110143
BEL:20055370	p(MGI:Il6ra) increases kin(p(MGI:Fes))	nonreceptor tyrosine kinases, such as Btk, Tec, Fes, and Hck are activated through the Il6R receptor	SEN:10028372	12110143
BEL:20055372	p(MGI:Il6ra) increases kin(p(MGI:Hck))	nonreceptor tyrosine kinases, such as Btk, Tec, Fes, and Hck are activated through the Il6R receptor	SEN:10028372	12110143
BEL:20055374	p(MGI:Il6ra) increases kin(p(MGI:Tec))	nonreceptor tyrosine kinases, such as Btk, Tec, Fes, and Hck are activated through the Il6R receptor	SEN:10028372	12110143
BEL:20055376	p(MGI:Il6ra) increases p(MGI:Batf)	Immunoblots using antibodies to BATF detected an increase in BATF protein in response to LIF/IL-6 stimulation.	SEN:10028358	12444555
BEL:20055380	p(MGI:Il6) increases r(MGI:Anxa1)	recombinant IL-6 to IL-6 KO animals before LPS or TNF-alpha challenge, replenished ANXA1 liver synthesis to that of WT animals.	SEN:10009278	11583971
BEL:20055384	p(MGI:Il6) increases r(MGI:Clec4e)	Mincle mRNA expression was strongly induced in response to several inflammatory stimuli, such as LPS, TNF-alpha, IL-6, and IFN-gamma in wild-type macrophages.	SEN:10009080	10528209
BEL:20055388	p(MGI:Il6) decreases r(MGI:Foxp3)	IL-6 reduced the expression levels of Foxp3 at 48–72 h. This is probably a direct effect of IL-6 on the Foxp3 promoter because IL-6 suppressed TGF-?1-mediated Foxp3 promoter activity in primary T cells (data not shown).	SEN:10028378	18434325
BEL:20055398	p(MGI:Il6) increases r(MGI:Ifng)	from full text - anti-IL-6 receptor monoclonal antibody to a murine colitis model and found that the treatment with this antibody reduced IFN-gamma, TNF-alpha, and IL-1beta mRNA, and suppressed expression of several intracellular adhesion molecules in the colonic vascular endothelium.	SEN:10028380	18666314
BEL:20055408	p(MGI:Il6) increases r(MGI:Il1b)	from full text - anti-IL-6 receptor monoclonal antibody to a murine colitis model and found that the treatment with this antibody reduced IFN-gamma, TNF-alpha, and IL-1beta mRNA, and suppressed expression of several intracellular adhesion molecules in the colonic vascular endothelium.	SEN:10028380	18666314
BEL:20055410	p(MGI:Il6) increases r(MGI:Il23r)	Forced expression of wild-type mouse Foxp3 inhibited IL-6/IL-21-induced Il23r expression, whereas Foxp3DeltaEx2 had less inhibitory activity (Fig. 4a)	SEN:10027060	18368049
BEL:20055412	p(MGI:Il6) increases r(MGI:Itih4)	We note a marked and differential increase in Itih-4 labeling in proliferating hepatocytes, compared with bile duct cells in liver explant cultures treated with interleukin-6 (IL-6)	SEN:10009290	11803570
BEL:20055414	p(MGI:Il6) increases r(MGI:Lcn2)	A similar 24P3 induction was observed in other T cell lymphomas (EL4 and TH201) in response to IL-9, as well as in EL4 cells stimulated with IL-6 or IL-1.	SEN:10028384	11282560
BEL:20055416	p(MGI:Il6) decreases r(MGI:Lifr)	we found that IL6 effectively inhibited LIF signalling, repressing transcription of the LIF receptor gp190, and strongly inducing axotrophin/MARCH-7, a novel E3 ubitquitin ligase that we discovered to be active in degradation of gp190 protein.	SEN:10019318	19342884
BEL:20055418	p(MGI:Il6) increases r(MGI:March7)	we found that IL6 effectively inhibited LIF signalling, repressing transcription of the LIF receptor gp190, and strongly inducing axotrophin/MARCH-7, a novel E3 ubitquitin ligase that we discovered to be active in degradation of gp190 protein.	SEN:10019318	19342884
BEL:20055422	p(MGI:Il6) increases r(MGI:Ptgs2)	inflammatory cytokines, notably Tnf-alpha, and Il6, induce the expression of Cox2 and the secretion of Pge2 in human prostate cancer cell lines	SEN:10028386	11779161
BEL:20055424	p(MGI:Il6) increases r(MGI:Ptgs2)	the human COx2 gene contains a putative NF-IL-6 element in the 5'-flanking promoter region which can be activated by Il6	SEN:10028388	11779161
BEL:20055426	p(MGI:Il6) increases r(MGI:Serpina3k)	GAGA box of the rat serine protease inhibitor 2 (spi 2) genes not only acts as a basal promoter element, but also mediates transcriptional activation by growth hormone and interleukin-6.	SEN:10008844	11154060
BEL:20055430	p(MGI:Il6) increases r(MGI:Serpine1)	Interestingly, 500 ng/ml GH and 30 ng/ml IL-6 increased PAI-1 secretion five-fold and 3.6-fold, respectively. Furthermore, GH and IL-6 induced PAI-1 mRNA by up to 7.3-fold, and 3.6-fold, respectively, in a time-dependent fashion with significant stimulation seen at concentrations as low as 5 ng/ml GH and 10 ng/ml IL-6.	SEN:10008846	16713670
BEL:20055432	p(MGI:Il6) increases r(MGI:Skap2)	interleukin-6 (IL-6) or leukemia inhibitory factor (LIF)-induced differentiation of the myeloid cell line M1 was associated with a rapid increase in the level of mRNA encoding the signaling adaptor protein, SKAP55R	SEN:10028390	11753615
BEL:20055436	p(MGI:Il6) increases r(MGI:Stap2)	Because STAP-2 expression is induced by proinflammatory cytokines such as IL-6 or IL-1beta, STAP-2 may play a role in the regulation of inflammation.	SEN:10028154	12540842
BEL:20055438	p(MGI:Il6) increases r(MGI:Stap2)	STAP-2 mRNA was strongly induced in the liver in response to lipopolysaccharide and in isolated hepatocytes in response to interleukin-6.	SEN:10009294	12540842
BEL:20055442	p(MGI:Il6) increases r(MGI:Tnf)	from full text - anti-IL-6 receptor monoclonal antibody to a murine colitis model and found that the treatment with this antibody reduced IFN-gamma, TNF-alpha, and IL-1beta mRNA, and suppressed expression of several intracellular adhesion molecules in the colonic vascular endothelium.	SEN:10028380	18666314
BEL:20055448	p(MGI:Il6) increases sec(p(MGI:Serpine1))	Interestingly, 500 ng/ml GH and 30 ng/ml IL-6 increased PAI-1 secretion five-fold and 3.6-fold, respectively. Furthermore, GH and IL-6 induced PAI-1 mRNA by up to 7.3-fold, and 3.6-fold, respectively, in a time-dependent fashion with significant stimulation seen at concentrations as low as 5 ng/ml GH and 10 ng/ml IL-6.	SEN:10008846	16713670
BEL:20055452	p(MGI:Il6st) increases bp(GOBP:"cell proliferation")	this acidic domain of gp130 is responsible for the activation of Hck, Erk, Pyk2 and signals cell proliferation upon growth factor stimulation	SEN:10028396	11689697
BEL:20055462	p(MGI:Il6st) increases kin(p(MGI:Hck))	this acidic domain of gp130 is responsible for the activation of Hck, Erk, Pyk2 and signals cell proliferation upon growth factor stimulation	SEN:10028396	11689697
BEL:20055464	p(MGI:Il6st) increases kin(p(MGI:Ptk2b))	this acidic domain of gp130 is responsible for the activation of Hck, Erk, Pyk2 and signals cell proliferation upon growth factor stimulation	SEN:10028396	11689697
BEL:20055470	p(MGI:Il6st) increases phos(p(MGI:Ptpn11))	functions of the 2 major signaling pathways, the signal transducers and activators of transcription 1 and 3 [STAT1/3] and the Src-homology tyrosine phosphatase 2 [SHP2]-Ras-ERK [Ptpn11], emanating from the common signal transducer, gp130, in the gastrointestinal tract	SEN:10028406	12219085
BEL:20055472	p(MGI:Il6st) increases p(MGI:Notch1)	NOTCH1 activation, indicated by tumor necrosis factor alpha-converting enzyme, TACE [Adam17], and presenilin-mediated processing, also increased	SEN:10028408	12629177
BEL:20055474	p(MGI:Il6st) increases p(MGI:Ptpn11,pmod(P,Y))	in Il6 signal cascade, the SHP2 interaction site of gp130 has also been shown to be a Socs3 contact site so that Socs3 may compete for the SHP2-gp130 interaction site	SEN:10020340	12110143
BEL:20055476	p(MGI:Il6st) increases p(MGI:Socs3,pmod(P,Y))	in Il6 signal cascade, the SHP2 interaction site of gp130 has also been shown to be a Socs3 contact site so that Socs3 may compete for the SHP2-gp130 interaction site	SEN:10020340	12110143
BEL:20055480	p(MGI:Il6st,pmod(P,Y)) increases p(MGI:Ptpn11,pmod(P,Y))	tyrosine phosphorylation of SHP2, a phosphotyrosine phosphatase, and that of STAT3 depend on the second tyrosine residue Y2 from the membrane in gp130	SEN:10028412	12110143
BEL:20055482	p(MGI:Il6st,pmod(P,Y)) increases p(MGI:Stat3,pmod(P,Y))	tyrosine phosphorylation of SHP2, a phosphotyrosine phosphatase, and that of STAT3 depend on the second tyrosine residue Y2 from the membrane in gp130	SEN:10028412	12110143
BEL:20055484	p(MGI:Il6st) increases r(MGI:Notch1)	ciliary neurotrophic factor, CNTF, activation of gp130 in NSCs rapidly increased Notch1 expression	SEN:10008352	12629177
BEL:20055500	p(MGI:Il6st) increases tscript(p(MGI:Stat1))	functions of the 2 major signaling pathways, the signal transducers and activators of transcription 1 and 3 [STAT1/3] and the Src-homology tyrosine phosphatase 2 [SHP2]-Ras-ERK [Ptpn11], emanating from the common signal transducer, gp130, in the gastrointestinal tract	SEN:10028406	12219085
BEL:20055502	p(MGI:Il6st) increases tscript(p(MGI:Stat1))	gp130-mediated Stat1/3 activation is required to maintain the normal balance of hematopoietic progenitors during fetal and adult hematopoiesis	SEN:10002596	12423677
BEL:20055504	p(MGI:Il6st) increases tscript(p(MGI:Stat3))	gp130-mediated Stat1/3 activation is required to maintain the normal balance of hematopoietic progenitors during fetal and adult hematopoiesis	SEN:10002596	12423677
BEL:20055512	p(MGI:Il6) increases tscript(p(MGI:Maz))	Serum amyloid A-activating factor-1 (SAF-1) is a zinc finger transcription factor that is activated by many mediators of inflammation including IL-1, IL-6, and bacterial LPS.	SEN:10003486	11490023
BEL:20055514	p(MGI:Il6) increases tscript(p(MGI:Stat3))	Although STAT3 is essential for IL-6-induced macrophage differentiation of M1 cells, GATA-1 had little or no effect on tyrosine phosphorylation, DNA binding, and transcriptional activities of STAT3 in Western blot analysis, electropholic mobility shift assay (EMSA), and luciferase assays.	SEN:10028424	10666199
BEL:20055516	p(MGI:Il6) increases tscript(p(MGI:Stat3))	IL-6 induced STAT3 transactivation was reduced from sixfold to 2.5-fold when cells were pre- treated with the JAK2 inhibitor (Figure 2b).	SEN:10016526	11536047
BEL:20055518	p(MGI:Il6) increases tscript(p(MGI:Stat3))	Fig. 1 Ashows that phosphorylation of STAT3 at Tyr705 was detected after 5 min of exposure to 10 ng/ml IL-6, reached a maximum at 15 min, and then declined within 1 h. These results demonstrate that IL-6 activates a STAT3 signaling in adult rat ventricular myocytes.	SEN:10028368	12595539
BEL:20055520	p(MGI:Il6) increases tscript(p(MGI:Stat3))	Stat3 controls cell death and tissue remodeling in the mouse mammary gland during involution, which is partially induced by IL6 and LIF.	SEN:10028426	15292206
BEL:20055522	p(MGI:Il6) increases tscript(p(MGI:Stat3))	results indicate that BCL-6 negatively regulates proliferation of the monocytic/macrophage lineage by suppressing an autocrine IL-6/STAT3-mediated gene expression program.	SEN:10002578	15507530
BEL:20055524	p(MGI:Il6) increases tscript(p(MGI:Stat3))	The mouse tumors mimic molecular hallmarks of their human tumor counterparts, including elevated IL-6/Stat3/Bcl-X(L) signaling. The newly developed mouse strains may provide a good preclinical research tool for the design and testing of new approaches to target IL-6 in treatment and prevention of human PCNs.	SEN:10002588	20018915
BEL:20055542	p(MGI:Il7) decreases r(MGI:Tgfb1)	We have previously reported that recombinant IL-7 decreases the expression of TGF-beta 1 by murine macrophages.	SEN:10028434	7752257
BEL:20055544	p(MGI:Il7) increases sec(p(MGI:Ifng))	Fig. 4. ovx-induced increases in IFN-? production and antigen presentation are blocked by anti-IL-7 Ab.	SEN:10028430	16267136
BEL:20055548	p(MGI:Il9) increases p(MGI:Ccl11)	In airway SMC, IL-9 can induce expression of the Th2 related cytokine CCL11, but yet increased the severity of asthma in IL-9 transgenic mice [111].	SEN:10028438	19601851
BEL:20055550	p(MGI:Il9) decreases p(MGI:Ifng)	Although recognized as a T cell growth factor, IL-9 exerts a Th2 inflammatory response in these cells, and suppresses expression of TNF??, IFN??, with a concurrent up regulation of IL-10 [15].	SEN:10028436	19601851
BEL:20055552	p(MGI:Il9) increases p(MGI:Il10)	Although recognized as a T cell growth factor, IL-9 exerts a Th2 inflammatory response in these cells, and suppresses expression of TNF??, IFN??, with a concurrent up regulation of IL-10 [15].	SEN:10028436	19601851
BEL:20055554	p(MGI:Il9) increases p(MGI:Muc2)	IL-9 induced MUC2 and MUC5AC expression in IL-9 transgenic mice (Tg5) and in IL-9 treated C57BL/6 mice. Protein level of MUC2 and MUC5AC was confirmed by dot blot analysis.	SEN:10028440	10837360
BEL:20055556	p(MGI:Il9) increases p(MGI:Muc5ac)	IL-9 induced MUC2 and MUC5AC expression in IL-9 transgenic mice (Tg5) and in IL-9 treated C57BL/6 mice. Protein level of MUC2 and MUC5AC was confirmed by dot blot analysis.	SEN:10028440	10837360
BEL:20055558	p(MGI:Il9) decreases p(MGI:Tnf)	Although recognized as a T cell growth factor, IL-9 exerts a Th2 inflammatory response in these cells, and suppresses expression of TNF??, IFN??, with a concurrent up regulation of IL-10 [15].	SEN:10028436	19601851
